,id,carat,cut,color,clarity,depth,table,x,y,z,price
5074,5074,0.32,Ideal,D,VS1,62.1,55.0,4.45,4.42,2.75,756
5509,5509,1.02,Ideal,I,SI1,62.8,56.0,6.39,6.44,4.03,4346
12787,12787,0.41,Good,E,SI1,63.1,57.0,4.76,4.78,3.01,705
9811,9811,2.08,Premium,I,SI2,62.4,58.0,8.17,8.09,5.07,13666
9040,9040,1.31,Premium,G,VS2,62.3,59.0,7.01,6.98,4.36,8139
10295,10295,0.56,Premium,G,VS1,61.1,58.0,5.32,5.34,3.26,1916
10052,10052,0.41,Premium,D,VS1,61.5,58.0,4.8,4.83,2.96,1151
186,186,0.71,Ideal,F,SI1,62.7,55.0,5.7,5.74,3.59,2170
5558,5558,0.85,Ideal,F,SI1,62.1,57.0,6.07,6.11,3.79,3718
7185,7185,1.22,Ideal,I,SI1,62.3,56.0,6.84,6.79,4.25,5627
13396,13396,0.4,Good,F,VVS2,63.8,55.0,4.7,4.68,2.99,1050
11134,11134,1.02,Premium,E,SI1,62.6,59.0,6.45,6.38,4.01,5902
6587,6587,0.9,Very Good,F,SI1,62.8,57.0,6.04,6.08,3.8,4194
1234,1234,0.52,Very Good,D,VVS2,61.2,56.0,5.16,5.2,3.17,2314
10133,10133,1.09,Ideal,G,VS2,61.6,57.0,6.63,6.66,4.09,6504
3915,3915,0.51,Good,G,VS2,63.1,58.0,5.04,5.06,3.19,1443
446,446,0.56,Ideal,G,SI1,61.2,56.0,5.32,5.36,3.27,1325
844,844,1.51,Good,H,VS1,63.7,55.0,7.28,7.25,4.63,9298
5201,5201,1.13,Ideal,F,IF,62.0,57.0,6.66,6.69,4.13,11705
12739,12739,2.03,Very Good,H,SI1,60.5,59.0,8.24,8.2,4.96,18001
11177,11177,0.9,Premium,F,SI1,62.3,59.0,6.14,6.2,3.84,3950
2440,2440,0.9,Premium,D,SI1,62.6,60.0,6.16,6.18,3.86,4271
3103,3103,0.32,Ideal,G,IF,61.9,54.0,4.42,4.45,2.74,896
7692,7692,0.7,Good,D,SI1,64.3,60.0,5.63,5.58,3.6,2677
4774,4774,0.93,Premium,D,SI1,61.5,59.0,6.23,6.29,3.85,4136
6974,6974,0.41,Ideal,D,SI1,62.0,55.0,4.77,4.74,2.95,752
6094,6094,0.31,Ideal,J,VS1,61.4,54.0,4.34,4.39,2.68,439
2153,2153,2.01,Premium,H,SI1,61.5,58.0,8.13,8.06,4.99,17408
5518,5518,0.61,Ideal,D,SI1,61.3,57.0,5.52,5.56,3.39,1980
11610,11610,0.9,Good,E,VS2,60.9,58.0,6.19,6.23,3.79,4668
5067,5067,0.7,Ideal,H,VVS2,60.7,57.0,5.73,5.76,3.49,2893
12226,12226,0.31,Premium,F,VS2,62.1,59.0,4.35,4.31,2.69,802
11169,11169,0.9,Ideal,I,VVS2,61.7,55.0,6.2,6.24,3.83,4631
12066,12066,0.51,Premium,F,VS1,60.5,58.0,5.18,5.23,3.15,1857
776,776,1.06,Ideal,F,VS2,59.7,55.0,6.74,6.64,3.99,6640
8417,8417,0.34,Premium,H,IF,62.2,58.0,4.44,4.47,2.77,824
13466,13466,0.35,Ideal,F,VS2,62.5,56.0,4.49,4.52,2.81,706
6324,6324,0.5,Premium,F,VS2,62.3,58.0,5.04,5.07,3.15,1410
4920,4920,1.15,Ideal,H,SI1,62.4,57.0,6.74,6.66,4.18,5595
12606,12606,1.14,Ideal,I,VS2,62.0,57.0,6.69,6.77,4.17,6039
9182,9182,2.05,Ideal,I,SI2,61.1,55.0,8.21,8.16,5.0,12787
13762,13762,0.34,Ideal,F,SI2,61.4,56.0,4.52,4.48,2.76,595
12593,12593,2.2,Ideal,H,SI1,60.6,57.0,8.47,8.4,5.08,17357
3136,3136,0.7,Premium,G,VS2,61.4,59.0,5.7,5.66,3.48,2657
13330,13330,0.58,Ideal,F,VVS2,61.8,56.0,5.36,5.33,3.3,1902
5462,5462,0.3,Premium,E,VS2,62.5,59.0,4.26,4.23,2.65,844
3183,3183,1.5,Good,I,SI1,63.7,59.0,7.22,7.27,4.61,9081
12029,12029,1.09,Very Good,E,SI1,62.8,57.0,6.52,6.59,4.11,5218
7522,7522,0.32,Ideal,D,VS2,61.8,56.0,4.35,4.39,2.7,830
11513,11513,0.3,Very Good,I,VS2,63.4,55.0,4.27,4.3,2.72,434
3199,3199,1.04,Very Good,G,VS2,62.2,59.0,6.47,6.51,4.04,6906
12248,12248,0.28,Very Good,G,VS2,61.6,56.0,4.2,4.26,2.61,391
1289,1289,1.03,Premium,G,VS2,62.4,58.0,6.47,6.43,4.01,5700
13788,13788,0.9,Premium,I,SI1,62.1,59.0,6.18,6.14,3.82,3679
13831,13831,0.55,Very Good,E,VS2,60.2,57.0,5.31,5.37,3.22,1920
10783,10783,1.23,Ideal,G,VS2,61.9,57.0,6.87,6.84,4.24,5995
7542,7542,0.54,Ideal,E,VS1,61.1,57.0,5.23,5.27,3.2,2081
1879,1879,1.22,Ideal,H,SI1,62.6,56.0,6.83,6.78,4.26,5580
12694,12694,2.03,Ideal,I,VS2,61.4,57.0,8.09,8.14,4.98,16779
9666,9666,1.2,Ideal,G,VS2,61.1,57.0,6.88,6.82,4.19,9169
5457,5457,0.51,Ideal,F,SI2,61.7,54.0,5.14,5.17,3.18,1274
2148,2148,1.22,Premium,H,VS2,62.4,60.0,6.89,6.83,4.27,7055
4131,4131,0.31,Very Good,G,VS2,63.3,56.0,4.33,4.31,2.73,698
1036,1036,0.39,Ideal,G,VS1,62.4,57.0,4.68,4.64,2.91,1097
8828,8828,1.5,Premium,E,VS2,59.5,57.0,7.54,7.49,4.45,15575
13807,13807,0.76,Ideal,H,VS2,61.4,56.0,5.89,5.92,3.62,3360
4134,4134,0.74,Ideal,G,VS1,60.9,57.0,5.85,5.87,3.57,3718
649,649,0.42,Premium,I,VS1,60.6,60.0,4.84,4.8,2.92,945
9275,9275,1.76,Ideal,G,VS1,62.3,55.0,7.75,7.69,4.81,14519
6711,6711,0.32,Ideal,F,SI1,61.6,56.0,4.4,4.43,2.72,660
861,861,0.9,Ideal,I,VVS2,61.6,57.0,6.18,6.23,3.82,3911
9095,9095,1.01,Ideal,F,VVS1,61.7,57.0,6.4,6.47,3.97,10850
191,191,2.1,Very Good,F,SI2,60.9,60.0,8.21,8.33,5.04,17909
8301,8301,0.32,Ideal,G,VS2,61.6,55.0,4.41,4.44,2.72,561
6026,6026,0.5,Premium,E,SI1,60.7,61.0,5.09,5.05,3.09,1372
1942,1942,1.26,Premium,H,VS2,62.4,58.0,6.89,6.87,4.29,5952
4331,4331,1.03,Premium,H,VS2,60.6,58.0,6.57,6.53,3.97,5690
12831,12831,1.01,Good,E,VS2,63.5,60.0,6.32,6.35,4.02,6272
8775,8775,1.5,Very Good,H,VS1,62.9,54.0,7.31,7.28,4.58,9407
7972,7972,1.0,Ideal,F,VS2,60.3,56.0,6.45,6.48,3.9,6841
11216,11216,1.02,Premium,E,SI1,59.4,60.0,6.51,6.56,3.89,5430
10845,10845,1.51,Premium,H,SI1,62.8,55.0,7.28,7.24,4.57,6511
10750,10750,0.54,Very Good,F,SI1,62.0,58.0,5.17,5.19,3.21,1441
2775,2775,0.55,Ideal,E,VS1,61.9,57.0,5.26,5.29,3.26,1970
4145,4145,1.61,Ideal,F,VS2,61.9,57.0,7.51,7.54,4.67,12681
14052,14052,0.34,Ideal,H,VVS2,61.8,55.0,4.53,4.5,2.79,880
2617,2617,0.42,Ideal,G,VVS2,61.8,54.0,4.81,4.86,2.99,918
2411,2411,1.7,Very Good,I,VS2,63.4,56.0,7.62,7.55,4.84,10083
1094,1094,1.02,Good,H,SI2,61.6,61.0,6.39,6.43,3.95,3548
6065,6065,2.06,Premium,H,SI2,61.9,59.0,8.19,8.11,5.05,14426
1546,1546,1.06,Ideal,D,VVS2,62.1,56.0,6.61,6.55,4.09,11092
4589,4589,0.4,Ideal,F,VS1,62.1,55.0,4.74,4.69,2.94,1046
6034,6034,0.43,Good,E,SI1,59.8,58.0,4.83,4.87,2.91,717
9813,9813,0.7,Ideal,H,VS2,61.1,56.0,5.74,5.71,3.49,2498
6953,6953,0.71,Very Good,E,SI1,62.1,55.0,5.71,5.74,3.56,2855
3135,3135,1.51,Ideal,D,SI2,61.9,58.0,7.32,7.34,4.54,8712
3856,3856,0.31,Premium,H,VS1,62.2,59.0,4.32,4.35,2.7,544
13357,13357,1.16,Ideal,G,VS1,59.6,57.0,6.89,6.84,4.09,8856
6419,6419,0.42,Premium,F,VS2,61.6,59.0,4.82,4.79,2.96,773
3805,3805,1.16,Ideal,E,SI1,61.7,56.0,6.77,6.73,4.16,6720
12628,12628,1.5,Premium,G,SI1,62.3,59.0,7.27,7.22,4.53,10808
9586,9586,1.08,Premium,G,SI1,62.0,56.0,6.56,6.51,4.05,5535
7431,7431,0.3,Ideal,G,VVS2,62.0,55.0,4.31,4.33,2.68,677
6774,6774,1.24,Premium,I,VS2,61.8,59.0,6.92,6.88,4.25,7089
12724,12724,0.73,Ideal,E,SI1,60.9,56.0,5.81,5.89,3.56,2329
464,464,0.27,Ideal,G,VVS1,62.0,56.0,4.12,4.16,2.56,559
1257,1257,0.31,Premium,D,VS1,61.5,59.0,4.34,4.35,2.67,949
2259,2259,0.52,Ideal,E,SI2,61.7,56.0,5.16,5.2,3.2,1246
5630,5630,1.2,Premium,F,VS2,61.5,58.0,6.84,6.81,4.19,8370
14040,14040,1.01,Premium,I,SI1,62.2,58.0,6.39,6.34,3.96,3909
6231,6231,1.24,Premium,G,SI1,60.2,61.0,6.91,6.94,4.17,5946
7382,7382,1.51,Premium,I,VS2,62.9,58.0,7.29,7.22,4.57,9281
10801,10801,0.43,Ideal,F,SI1,62.3,55.0,4.87,4.83,3.02,794
11957,11957,0.3,Ideal,F,VVS2,62.1,55.0,4.32,4.35,2.69,684
1262,1262,1.52,Ideal,I,SI1,61.2,59.0,7.37,7.31,4.5,7933
13039,13039,1.06,Ideal,G,IF,61.7,57.0,6.53,6.55,4.03,9533
7212,7212,0.32,Ideal,F,VS1,62.4,55.0,4.37,4.41,2.74,679
975,975,0.54,Ideal,G,SI1,62.7,57.0,5.2,5.18,3.25,1308
10369,10369,1.31,Ideal,G,VS1,61.3,57.0,7.02,6.97,4.29,9117
5866,5866,0.39,Premium,F,VVS1,62.7,59.0,4.69,4.64,2.92,1211
9133,9133,1.21,Premium,F,VS1,60.7,58.0,6.9,6.85,4.17,9980
6582,6582,1.01,Ideal,G,SI1,62.7,57.0,6.36,6.41,4.01,4956
2387,2387,1.01,Premium,H,VS2,61.1,59.0,6.48,6.44,3.94,5250
14096,14096,0.55,Ideal,E,SI1,61.1,56.0,5.3,5.28,3.23,1719
5021,5021,0.41,Ideal,G,VVS2,61.3,56.0,4.8,4.77,2.93,1031
7129,7129,0.55,Ideal,E,SI1,62.0,57.0,5.28,5.25,3.27,1581
12105,12105,0.33,Premium,G,VS2,61.6,58.0,4.39,4.42,2.71,650
3882,3882,1.21,Premium,D,SI2,62.4,58.0,6.8,6.74,4.23,6044
6055,6055,0.5,Ideal,G,VS2,61.3,55.0,5.11,5.14,3.15,1698
13163,13163,1.5,Very Good,J,SI2,62.6,57.0,7.27,7.31,4.56,5233
10318,10318,0.32,Ideal,F,IF,60.8,57.0,4.41,4.44,2.69,886
3875,3875,0.52,Very Good,G,SI1,59.4,58.0,5.28,5.24,3.13,1213
2789,2789,2.02,Premium,I,VS2,67.5,58.0,7.77,7.68,5.21,11094
9136,9136,1.01,Premium,H,SI2,59.8,59.0,6.51,6.54,3.9,3856
14131,14131,1.5,Very Good,D,SI1,60.8,58.0,7.36,7.44,4.49,11595
1857,1857,0.32,Ideal,E,VS2,60.4,56.0,4.44,4.39,2.67,900
12561,12561,1.01,Good,I,SI2,63.6,57.0,6.34,6.38,4.05,3833
4108,4108,0.32,Premium,F,VS2,60.8,58.0,4.43,4.39,2.68,828
5213,5213,1.04,Premium,G,VS1,62.7,58.0,6.48,6.41,4.04,7305
8281,8281,0.6,Ideal,E,VS2,62.9,57.0,5.36,5.39,3.37,2061
3255,3255,1.22,Premium,G,IF,60.0,59.0,6.98,6.95,4.17,9930
7323,7323,0.71,Very Good,I,VS1,63.0,56.0,5.64,5.71,3.58,2202
2690,2690,0.51,Very Good,D,SI1,63.2,56.0,5.06,5.1,3.21,1356
7389,7389,1.54,Premium,F,SI2,61.1,59.0,7.38,7.48,4.53,9505
4627,4627,2.03,Fair,F,SI2,64.7,59.0,7.89,7.94,5.15,18717
11236,11236,1.0,Premium,D,VS2,61.2,59.0,6.4,6.45,3.93,9677
1319,1319,1.1,Ideal,E,VVS2,61.5,56.0,6.65,6.62,4.08,10580
10941,10941,0.9,Very Good,H,VS2,63.3,59.0,6.1,6.07,3.86,3817
14318,14318,2.01,Premium,H,SI2,60.0,61.0,8.14,8.07,4.86,17186
5162,5162,0.3,Premium,D,SI1,62.7,58.0,4.26,4.29,2.68,709
10515,10515,0.41,Good,G,VS1,63.9,57.0,4.68,4.65,2.99,921
10050,10050,1.03,Ideal,F,VS1,62.0,56.0,6.52,6.49,4.03,7187
1135,1135,2.04,Very Good,I,SI2,63.5,58.0,8.08,8.03,5.09,17203
4529,4529,2.03,Ideal,H,SI2,62.8,57.0,8.07,8.02,5.05,16575
3505,3505,1.01,Premium,E,SI1,59.9,59.0,6.49,6.46,3.89,5820
4749,4749,0.55,Ideal,G,SI1,61.5,56.0,5.26,5.3,3.25,1605
7086,7086,0.56,Ideal,G,VS1,59.8,57.0,5.37,5.39,3.21,1740
11295,11295,0.51,Very Good,H,SI1,61.1,56.0,5.15,5.12,3.14,1197
14300,14300,0.62,Very Good,E,VS1,60.8,59.0,5.49,5.53,3.35,2194
6336,6336,1.21,Premium,I,VS2,62.8,59.0,6.77,6.82,4.26,5306
10580,10580,0.52,Ideal,G,SI1,61.3,57.0,5.21,5.16,3.18,1305
6982,6982,1.21,Ideal,H,SI1,60.4,57.0,6.9,6.87,4.16,6028
12333,12333,0.41,Ideal,D,VVS1,62.7,55.0,4.74,4.77,2.98,1376
2505,2505,0.3,Premium,D,VS2,62.2,58.0,4.25,4.27,2.65,710
2904,2904,0.3,Ideal,G,VS2,61.2,55.0,4.33,4.34,2.65,574
570,570,0.73,Very Good,E,VS1,61.3,57.0,5.79,5.83,3.56,3126
1448,1448,0.42,Ideal,E,SI2,62.4,57.0,4.76,4.8,2.98,716
3414,3414,1.01,Premium,D,VS2,62.0,59.0,6.43,6.41,3.99,7677
11680,11680,0.32,Ideal,G,VVS2,62.0,54.0,4.39,4.4,2.73,730
10421,10421,2.04,Ideal,H,SI2,61.8,57.0,8.21,8.11,5.03,11114
9290,9290,1.51,Premium,H,VS2,59.2,59.0,7.53,7.49,4.44,11011
11527,11527,1.0,Good,E,SI1,62.2,61.0,6.28,6.34,3.94,4890
6837,6837,1.16,Premium,I,SI1,62.6,56.0,6.66,6.69,4.19,5113
3226,3226,0.5,Premium,E,SI1,59.9,56.0,5.09,5.12,3.06,1410
14119,14119,0.74,Ideal,E,VS1,62.2,56.0,5.8,5.85,3.62,3459
4383,4383,0.76,Very Good,G,SI1,62.9,56.0,5.75,5.82,3.64,2800
9229,9229,0.32,Premium,G,VVS1,61.6,59.0,4.4,4.36,2.7,1080
7845,7845,0.7,Very Good,E,SI1,63.1,57.0,5.61,5.68,3.56,2518
3539,3539,0.72,Very Good,I,VS1,62.9,57.0,5.69,5.74,3.59,2338
10237,10237,1.04,Premium,E,SI1,61.8,61.0,6.47,6.43,3.98,5264
12983,12983,0.44,Very Good,H,SI2,60.3,60.0,4.91,4.95,2.97,841
2827,2827,0.39,Ideal,F,VS1,62.0,54.4,4.65,4.68,2.89,805
5780,5780,0.57,Ideal,G,VVS2,61.9,56.0,5.31,5.35,3.3,2129
4996,4996,1.2,Premium,H,SI1,62.0,59.0,6.75,6.71,4.18,6762
1338,1338,1.35,Premium,G,VS2,60.3,58.0,7.2,7.17,4.33,9714
3262,3262,0.52,Good,G,VS1,65.0,55.0,5.02,5.08,3.23,1815
7876,7876,0.9,Good,H,SI1,63.4,59.0,6.12,6.09,3.89,3459
13006,13006,0.35,Very Good,G,VS1,62.9,56.0,4.5,4.52,2.84,706
6838,6838,0.56,Ideal,F,SI1,60.9,56.0,5.31,5.35,3.25,1547
5741,5741,0.54,Very Good,H,VVS1,61.2,60.0,5.24,5.31,3.23,2021
650,650,0.72,Ideal,G,VS2,62.0,56.0,5.73,5.75,3.56,2905
6039,6039,0.41,Ideal,E,VS2,62.2,57.0,4.74,4.78,2.96,1063
2258,2258,0.32,Premium,H,VS2,62.4,58.0,4.32,4.37,2.71,449
5395,5395,0.51,Premium,H,SI1,61.7,58.0,5.14,5.16,3.18,1240
12654,12654,0.29,Premium,H,VVS1,61.5,58.0,4.32,4.28,2.64,592
7082,7082,0.31,Good,H,VS1,63.9,55.0,4.31,4.26,2.74,698
13820,13820,0.7,Premium,D,VS2,61.5,60.0,5.65,5.69,3.49,2939
3521,3521,0.57,Ideal,F,VVS2,62.4,55.0,5.32,5.4,3.33,2655
10891,10891,1.05,Ideal,G,VS1,62.9,57.0,6.42,6.45,4.05,7592
4478,4478,0.24,Very Good,F,VS1,63.0,58.0,3.92,3.95,2.48,419
5660,5660,0.31,Premium,D,VS1,59.8,60.0,4.41,4.39,2.63,877
67,67,1.44,Very Good,H,VS1,60.9,62.0,7.23,7.25,4.4,9683
13778,13778,0.51,Ideal,G,VS1,62.0,56.0,5.14,5.11,3.18,1624
11490,11490,1.7,Premium,F,SI2,61.9,62.0,7.65,7.58,4.71,10584
7609,7609,0.7,Fair,I,VS1,57.2,62.0,5.93,5.91,3.38,2330
1258,1258,0.95,Fair,H,SI1,66.2,52.0,6.07,6.02,4.02,2935
11571,11571,0.73,Ideal,E,SI1,61.7,56.0,5.79,5.81,3.58,2838
12975,12975,1.24,Premium,H,SI2,62.0,55.0,6.94,6.88,4.29,5486
991,991,1.02,Premium,G,VS1,61.9,58.0,6.49,6.45,4.0,8688
3504,3504,1.02,Premium,F,VS2,61.5,59.0,6.43,6.47,3.98,6300
8305,8305,0.33,Ideal,D,VS2,61.6,55.0,4.47,4.5,2.76,803
919,919,0.52,Ideal,D,VS1,61.1,56.0,5.2,5.22,3.19,1924
165,165,1.01,Ideal,D,SI2,62.1,58.0,6.36,6.41,3.96,4853
9546,9546,1.0,Very Good,D,SI1,62.2,60.0,6.34,6.37,3.96,5219
13612,13612,0.41,Ideal,H,VS1,62.0,54.0,4.77,4.81,2.97,827
9141,9141,0.32,Premium,G,VS2,62.3,58.0,4.36,4.4,2.73,561
4594,4594,1.07,Premium,G,SI1,62.5,57.0,6.6,6.56,4.1,4586
11744,11744,0.9,Good,F,SI2,63.2,62.0,6.01,6.09,3.83,3267
2850,2850,0.53,Ideal,E,VS2,61.3,55.0,5.22,5.24,3.21,1607
10537,10537,0.36,Ideal,F,VVS1,62.3,53.0,4.55,4.57,2.84,891
14457,14457,2.01,Very Good,J,SI2,60.8,60.0,8.08,8.13,4.94,13088
11766,11766,0.37,Premium,G,VS1,61.0,58.0,4.61,4.64,2.82,853
4460,4460,0.7,Ideal,D,SI2,61.1,56.0,5.74,5.79,3.52,2657
10809,10809,1.02,Premium,J,SI2,61.4,58.0,6.48,6.43,3.96,3984
6623,6623,0.9,Good,H,SI2,64.4,58.0,6.07,6.04,3.9,3105
9306,9306,1.32,Ideal,F,SI2,62.6,56.0,6.99,7.04,4.38,7495
12148,12148,0.31,Ideal,G,VVS2,61.5,55.0,4.39,4.41,2.7,706
8490,8490,0.42,Ideal,F,SI1,61.1,54.0,4.87,4.88,2.98,838
2735,2735,0.71,Very Good,F,SI1,62.3,57.0,5.64,5.69,3.53,2509
5669,5669,0.41,Ideal,D,VS2,61.7,58.0,4.76,4.78,2.95,1007
4988,4988,0.5,Very Good,F,VS2,63.3,57.0,5.02,5.05,3.19,1436
13037,13037,0.32,Ideal,G,IF,62.1,55.0,4.41,4.44,2.75,918
2378,2378,0.3,Ideal,I,VVS2,61.3,55.0,4.34,4.36,2.67,675
13326,13326,0.32,Ideal,I,IF,61.7,55.0,4.43,4.46,2.74,863
4172,4172,1.21,Premium,G,VS1,61.6,58.0,6.84,6.8,4.21,8233
8092,8092,0.9,Very Good,D,SI1,63.2,61.0,6.14,6.09,3.86,4480
14190,14190,1.13,Premium,D,SI1,62.1,58.0,6.68,6.63,4.14,5889
2103,2103,2.06,Premium,G,SI2,61.0,59.0,8.26,8.21,5.04,11976
3759,3759,2.01,Very Good,H,SI1,62.0,60.0,7.94,8.03,4.96,18398
11297,11297,1.62,Premium,H,SI2,62.1,58.0,7.54,7.49,4.65,7506
1837,1837,0.43,Ideal,E,VS1,61.3,59.0,4.87,4.83,2.97,1160
13662,13662,0.7,Fair,D,SI2,64.7,58.0,5.57,5.53,3.58,1895
12034,12034,0.38,Ideal,E,VS1,62.1,56.0,4.64,4.61,2.88,1066
5710,5710,0.7,Premium,E,SI1,62.8,57.0,5.63,5.66,3.55,2313
8799,8799,0.6,Ideal,G,SI1,62.0,57.0,5.36,5.39,3.34,1454
4500,4500,0.72,Ideal,E,VS2,62.0,57.0,5.71,5.74,3.56,2979
1093,1093,0.32,Premium,H,VS2,61.2,58.0,4.45,4.5,2.74,505
9680,9680,0.54,Ideal,G,VS1,61.9,55.0,5.21,5.25,3.23,1793
6718,6718,1.01,Good,D,SI1,63.8,58.0,6.28,6.34,4.02,4909
10405,10405,0.3,Ideal,G,VVS2,62.4,56.0,4.29,4.32,2.68,878
8960,8960,1.02,Premium,F,SI2,62.2,58.0,6.4,6.35,3.96,3741
160,160,0.7,Premium,F,SI1,61.2,60.0,5.69,5.72,3.5,2509
203,203,0.5,Good,E,SI1,58.7,61.0,5.2,5.19,3.05,1433
6483,6483,0.4,Ideal,G,IF,61.4,56.0,4.75,4.77,2.92,1004
3940,3940,1.02,Premium,D,SI1,62.0,58.0,6.45,6.41,3.99,5817
14281,14281,1.5,Premium,E,VS2,62.0,58.0,7.34,7.31,4.55,8339
4933,4933,1.31,Ideal,G,VS2,62.8,55.0,6.97,6.94,4.37,9224
7647,7647,0.31,Very Good,G,VS2,61.6,61.0,4.29,4.34,2.66,562
1230,1230,0.31,Ideal,F,SI1,61.6,56.0,4.36,4.4,2.7,633
9166,9166,1.01,Very Good,H,I1,59.3,55.0,6.6,6.58,3.91,3987
3046,3046,0.71,Very Good,D,VS1,63.1,57.0,5.63,5.68,3.56,2859
7957,7957,0.33,Ideal,G,VS2,61.9,55.0,4.43,4.47,2.75,579
2915,2915,0.72,Ideal,G,SI1,61.1,57.0,5.77,5.8,3.53,2480
13154,13154,0.53,Ideal,E,VS2,61.5,55.0,5.2,5.23,3.2,1624
4251,4251,0.51,Ideal,E,VS2,61.6,56.0,5.1,5.14,3.15,1656
6111,6111,0.72,Ideal,I,VS1,61.9,55.0,5.77,5.79,3.58,2074
6204,6204,0.6,Ideal,D,VS1,60.3,57.0,5.44,5.49,3.3,2743
2725,2725,0.29,Ideal,F,VS1,61.3,56.0,4.27,4.3,2.63,566
4290,4290,2.0,Ideal,D,SI2,61.3,57.0,8.08,8.05,4.97,16960
4334,4334,0.5,Premium,E,SI2,58.6,61.0,5.17,5.14,3.04,1206
383,383,1.12,Premium,G,SI1,61.5,58.0,6.7,6.64,4.1,5286
7485,7485,0.51,Premium,D,VS2,61.8,58.0,5.11,5.08,3.15,1848
4886,4886,1.2,Premium,F,VS2,62.7,59.0,6.75,6.7,4.22,7911
857,857,0.7,Premium,G,VS1,60.8,57.0,5.78,5.8,3.52,2535
370,370,0.5,Premium,E,VS2,60.3,61.0,5.13,5.1,3.08,1333
6539,6539,0.71,Premium,F,SI1,60.4,58.0,5.82,5.77,3.49,2733
2561,2561,0.3,Ideal,E,SI1,61.6,57.0,4.33,4.34,2.67,742
3801,3801,0.41,Ideal,F,VVS2,62.2,55.0,4.79,4.81,2.98,1192
5455,5455,0.55,Ideal,D,VS1,61.2,56.0,5.25,5.29,3.23,2016
10254,10254,0.3,Very Good,H,VS1,59.9,60.0,4.32,4.35,2.6,461
13891,13891,0.34,Ideal,D,SI2,62.0,54.0,4.48,4.5,2.78,537
6859,6859,0.25,Ideal,H,VS1,61.6,56.0,4.02,4.06,2.48,452
9869,9869,0.52,Ideal,E,VS2,61.6,56.0,5.16,5.18,3.19,1551
12573,12573,0.41,Ideal,G,VS1,62.1,57.0,4.72,4.75,2.94,865
13916,13916,0.7,Very Good,D,SI2,62.2,55.0,5.65,5.68,3.53,2349
5944,5944,0.31,Ideal,G,VS1,61.8,54.0,4.37,4.39,2.71,625
615,615,0.51,Good,E,VS2,63.3,57.0,5.09,5.13,3.23,1454
2575,2575,1.61,Premium,H,SI2,62.6,58.0,7.45,7.5,4.68,9432
53,53,1.01,Ideal,E,SI2,62.3,57.0,6.42,6.45,4.01,4989
10330,10330,1.19,Ideal,I,VS2,62.6,57.0,6.79,6.73,4.24,6078
3340,3340,0.9,Good,E,SI2,58.0,64.0,6.25,6.29,3.64,3604
10979,10979,0.8,Ideal,F,SI2,61.4,55.0,6.04,6.0,3.67,2735
13128,13128,1.7,Premium,I,SI2,61.3,62.0,7.51,7.59,4.64,8736
11526,11526,1.08,Ideal,H,SI1,61.9,56.0,6.59,6.62,4.09,5233
9713,9713,1.0,Very Good,F,SI2,63.1,58.0,6.34,6.4,4.03,3790
5876,5876,0.3,Ideal,E,VS2,62.1,57.0,4.26,4.33,2.67,658
9854,9854,1.13,Ideal,F,SI1,62.8,54.0,6.68,6.71,4.21,7091
8995,8995,0.9,Very Good,G,SI1,62.4,58.0,6.14,6.11,3.82,3567
1812,1812,0.7,Ideal,G,SI1,60.1,57.0,5.75,5.78,3.45,2422
990,990,0.73,Very Good,E,SI2,58.7,61.0,5.95,5.91,3.49,2801
10045,10045,0.4,Ideal,F,SI1,62.8,54.0,4.75,4.72,2.97,792
12701,12701,1.18,Ideal,D,SI1,62.0,57.0,6.73,6.79,4.19,7066
8411,8411,1.01,Good,G,SI2,62.3,65.0,6.34,6.25,3.91,3597
2942,2942,0.41,Premium,F,VVS2,60.8,59.0,4.79,4.82,2.92,1088
9480,9480,0.32,Premium,F,VS2,60.5,58.0,4.43,4.46,2.69,828
3163,3163,0.59,Ideal,G,VS1,61.2,55.0,5.44,5.47,3.33,2054
4678,4678,0.41,Ideal,D,VS2,61.6,55.0,4.79,4.76,2.95,1074
2618,2618,0.9,Premium,F,SI1,63.0,60.0,6.1,6.13,3.86,3949
3612,3612,0.79,Ideal,F,SI1,60.6,56.0,6.02,6.04,3.65,2975
8235,8235,1.26,Ideal,G,VVS2,62.5,55.0,6.9,6.96,4.33,9974
7871,7871,0.81,Ideal,G,VS2,62.3,56.0,5.93,5.98,3.72,3154
11586,11586,1.07,Ideal,F,SI1,60.6,55.0,6.62,6.74,4.05,5950
3792,3792,2.12,Ideal,H,SI1,62.0,57.0,8.17,8.23,5.1,18026
9790,9790,0.31,Ideal,G,VVS1,61.9,54.0,4.36,4.37,2.7,789
3439,3439,0.32,Ideal,G,VVS2,61.6,55.0,4.41,4.43,2.72,846
1892,1892,0.31,Ideal,E,VS2,62.8,56.0,4.37,4.33,2.73,872
13971,13971,0.41,Ideal,E,VS1,62.8,54.0,4.76,4.77,2.99,1079
13520,13520,0.5,Very Good,E,SI1,62.5,56.0,5.06,5.09,3.17,1317
5255,5255,1.04,Very Good,H,SI2,61.3,61.0,6.52,6.47,3.98,3669
5167,5167,0.31,Ideal,G,VS1,62.0,55.0,4.39,4.36,2.71,802
6460,6460,0.31,Ideal,G,IF,62.0,55.0,4.35,4.37,2.7,891
1505,1505,2.23,Premium,J,VS1,60.7,60.0,8.41,8.37,5.1,17096
13764,13764,0.59,Premium,J,SI1,61.9,58.0,5.33,5.38,3.31,1165
